Molecule.ChEMBL.ID,Smiles,Standard.Type,Standard.Relation,Standard.Value,Standard.Units,Molecular.Weight,AlogP
CHEMBL30769,C[C@@H]1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,IC50,'=',1200,nM,397.47,3.92
CHEMBL182237,Cc1cc(C)nc(N2CCN(c3ccc(C(=O)c4c(-c5ccc(O)cc5)sc5cc(O)ccc45)cc3)CC2)n1,IC50,'=',66.52,nM,536.66,5.94
CHEMBL240230,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCCCN3CCCCC3)cc12,IC50,'=',5594,nM,553.75,6.87
CHEMBL240227,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12,IC50,'=',606,nM,615.82,7.61
CHEMBL209803,CCCCC12CCC(=O)C(CC)=C1c1ccc(O)cc1C2,IC50,'=',13,nM,284.4,4.65
CHEMBL425603,CC1=C2c3ccc(O)cc3CC2(C)CCC1=O,IC50,'=',63,nM,228.29,3.09
CHEMBL377622,O=C1C=C2c3ccc(O)cc3CC2CC1,IC50,'=',1530,nM,200.24,2.31
CHEMBL204118,CC/C=C/c1cc2c(cc1Br)c(=O)oc1c(C)c(O)ccc12,IC50,'=',26,nM,359.22,5.15
CHEMBL211739,N#CC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCC1=O,IC50,'=',32,nM,301.35,3.53
CHEMBL377847,CCCC12CCC(=O)C=C1c1ccc(O)cc1C2,IC50,'=',218,nM,242.32,3.48
CHEMBL393278,C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@H]5CCC[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,IC50,'=',322,nM,318.5,4.14
CHEMBL33053,COc1cc(O)ccc1[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,IC50,'=',1360,nM,489.57,5.07
CHEMBL381720,Cc1c(O)cc(O)c2c(=O)n(-c3ccc(O)cc3)cnc12,IC50,'=',1275,nM,284.27,1.81
CHEMBL206702,O=c1c2c(O)c(I)c(O)c(I)c2ncn1-c1ccc(O)cc1,IC50,'=',12298,nM,522.04,2.71
CHEMBL205614,COc1ccc2c(c1C)c(=O)oc1c(C)c(O)ccc12,IC50,'=',117,nM,270.28,3.28
CHEMBL469511,Oc1ccc(C2=C(c3ccc(OCCN4CCCC4)cc3)c3ccc(O)cc3OCC2)cc1,IC50,'=',2.9,nM,443.54,5.31
CHEMBL509026,Oc1cc(Br)c2oc(-c3ccc(O)c(C(F)(F)F)c3F)nc2c1,IC50,'=',166,nM,392.1,4.83
CHEMBL2392656,CC(c1ccc(O)cc1)c1ccc(O)cc1,IC50,'=',2400,nM,214.26,3.25
CHEMBL232023,Cc1c(/C=N/O)c2ccccc2n1-c1ccc(O)c(F)c1,IC50,'=',8.05,nM,284.29,3.59
CHEMBL204317,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/Br)C1CC[C@@H]2O,IC50,'=',210,nM,381.35,4.56
CHEMBL377475,CC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,IC50,'=',13.4,nM,293.16,3.42
CHEMBL4228388,O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3ccccc32)cc1,IC50,'=',46,nM,384.43,5.23
CHEMBL4224834,O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)N1CCN(Cc2ccccc2)CC1,IC50,'=',72,nM,560.67,6.63
CHEMBL4874175,CCN(c1ccc(C)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,'=',129,nM,632.78,6.37
CHEMBL4207109,O=S(=O)(Oc1ccccc1)[C@H]1C[C@@H]2O[C@@H]1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,IC50,'=',585,nM,436.49,3.96
CHEMBL200021,Oc1ccc(-c2noc(C(F)(F)F)c2-c2ccccc2)cc1,IC50,'=',2.4,nM,305.25,4.73
CHEMBL294889,CC1=CC[C@@]2(CO)COC(c3ccc(O)cc3)[C@@H]1C2,IC50,'=',850,nM,260.33,2.8
CHEMBL241485,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCN3CCCC3)ccc12,IC50,'=',4749,nM,511.67,5.7
CHEMBL3775434,CC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCC3)cc2)cc1,IC50,'=',260,nM,441.57,6.07
CHEMBL4071813,Clc1c2ccccc2cc2c(-c3ccccc3)c3ccccc3nc12,IC50,'=',2525,nM,376.29,6.86
CHEMBL4878251,CCN(c1ccc(Cl)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,'=',7088,nM,653.2,6.72
CHEMBL3823498,CNCCCCCCCCCCCCn1c(-c2ccc(O)cc2)c(C)c2cc(O)ccc21,IC50,'=',1660,nM,436.64,7.15
CHEMBL3823192,COc1ccc(/C=C(/C(=O)N(C)CCCCCCCCCCCCn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)c2cc(OC)c(OC)c(OC)c2)cc1O,IC50,'=',155,nM,778.99,10.37
CHEMBL213529,CCCC12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',18,nM,295.39,3.83
CHEMBL385949,CCC1=C2c3ccc4[nH]nnc4c3C[C@]2(CC)CCC1=O,IC50,'=',5.7,nM,281.36,3.44
CHEMBL212418,CCCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,IC50,'=',11,nM,256.34,3.87
CHEMBL212276,CCC12CCC(=O)C=C1c1ccc(O)cc1C2,IC50,'=',374,nM,228.29,3.09
CHEMBL425246,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',7.7,nM,286.76,3.83
CHEMBL200483,Oc1ccc(-n2c(-c3ccccc3)nc3ccccc32)cc1,IC50,'=',137,nM,286.33,4.4
CHEMBL3360845,O=C1[C@@H](Oc2ccccc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,IC50,'=',1200,nM,347.37,3.63
CHEMBL206441,COc1c(C)cc2c(=O)oc3c(C)c(O)ccc3c2c1C,IC50,'=',16,nM,284.31,3.59
CHEMBL204341,Cc1c(O)ccc2c1oc(=O)c1c(C)c(NC=O)ccc12,IC50,'=',957,nM,283.28,2.84
CHEMBL206406,Cc1c(O)ccc2c1oc(=O)c1c(Br)cc(Br)cc12,IC50,'=',24,nM,384.02,4.49
CHEMBL380844,Cc1c(O)ccc2c1oc(=O)c1c(C)c(N)ccc12,IC50,'=',279,nM,255.27,2.85
CHEMBL219134,CCCCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,IC50,'=',421,nM,426.55,6.58
CHEMBL5203282,Cc1cc(C(=O)C2=C(c3ccc(O)cc3)COc3cc(O)ccc32)ccc1OCCN1C=Cc2cccnc2C1,IC50,'=',69.88,nM,532.6,5.85
CHEMBL4870293,CCN(c1ccccc1Cl)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,'=',1174,nM,653.2,6.72
CHEMBL4855191,COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,IC50,'=',146,nM,634.75,5.68
CHEMBL4800654,O=S(=O)(Oc1ccccc1)C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,IC50,'=',633,nM,436.49,3.96
CHEMBL4637118,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccccc1,IC50,'=',1590,nM,297.31,2.26
CHEMBL370458,N#CC1=C(N)Oc2cc(O)ccc2C1c1ccccc1,IC50,'=',8390,nM,264.28,2.61
CHEMBL4643970,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCOCC2)cc1,IC50,'=',630,nM,426.47,1.97
CHEMBL4793264,CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCN)cc1)c1ccccc1,IC50,'=',3.62,nM,754.6,4.85
CHEMBL4647883,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(O)cc1,IC50,'=',10020,nM,313.31,1.97
CHEMBL4647229,CCCCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',6550,nM,452.55,3.9
CHEMBL3234619,Oc1ccc(C(=Nc2ccc(Cl)cc2)c2ccc(O)cc2)cc1,IC50,'=',9,nM,323.78,4.92
CHEMBL3234635,Oc1ccc(/C(=N\c2ccc(Br)cc2)c2ccc(O)cc2O)cc1,IC50,'=',100,nM,384.23,4.74
CHEMBL4228649,O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',72,nM,402.42,5.37
CHEMBL4225599,COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(OCC(=O)O)cc1,IC50,'=',1014,nM,418.45,4.61
CHEMBL3823426,Cc1c(-c2ccc(O)cc2)n(CCCCn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)c2ccc(O)cc12,IC50,'=',41,nM,532.64,7.85
CHEMBL447102,C/C=C/c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,IC50,'=',142,nM,267.28,3.94
CHEMBL509360,Oc1cc(-c2ccoc2)c2oc(-c3ccc(O)c(F)c3)nc2c1,IC50,'=',313,nM,311.27,4.31
CHEMBL226267,COc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',240,nM,475.61,6.94
CHEMBL3589360,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc(F)cc4)C2O3)cc1,IC50,'=',280,nM,609.67,5.75
CHEMBL5094545,CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCN)cc1)c1ccccc1,IC50,'=',3.6,nM,526.56,4.85
CHEMBL5194045,CC(CN1CCCC2CCCNC21)OCC(=O)N1NC2c3ccc(O)cc3OCC2c2ccc(O)cc21,IC50,'=',31.87,nM,508.62,2.99
CHEMBL10041,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccc(O)cc1,IC50,'=',3.61,nM,387.52,5.7
CHEMBL5187730,Nc1ccc(-c2c(C(=O)c3ccc(OCCN4CC(C(=O)O)=CCC4=O)cc3)c3ccc(O)cc3oc2=O)cc1,IC50,'=',74.46,nM,540.53,3.6
CHEMBL5198631,CN1C(=O)N(CCN(CCO)CCO)C(c2ccc(C(F)(F)F)cc2)C2=C1c1ccccc1C2=O,IC50,'=',310,nM,489.49,3.01
CHEMBL4643184,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',350,nM,410.47,2.73
CHEMBL4645668,CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',3100,nM,424.5,3.12
CHEMBL4648351,CC(C)(C)OC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',670,nM,452.55,3.9
CHEMBL4644899,CC(C)(C)OC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCCC2)cc1,IC50,'=',370,nM,466.58,4.29
CHEMBL4645341,CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCOCC2)cc1,IC50,'=',2440,nM,440.5,2.36
CHEMBL4210210,COC(=O)Cc1ccc(OCc2oc(-c3ccccc3OC)nc2C)cc1,IC50,'=',10000,nM,367.4,3.95
CHEMBL4225954,CCN(CC)CCNC(=O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',585,nM,500.61,5.74
CHEMBL4225059,Oc1ccc(C2=C(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(F)cc3OCC2)cc1,IC50,'=',14340,nM,434.51,7.44
CHEMBL3589358,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc(O)cc4)C2O3)cc1,IC50,'=',11700,nM,607.68,5.32
CHEMBL4517877,CS(=O)(=O)c1ccc(C(CCCO)=C(c2ccccc2)c2ccccc2)cc1,IC50,'=',1500,nM,392.52,4.82
CHEMBL3815076,CCc1ccc2c(c1)C(c1ccc(OCCN3CCOCC3)cc1)Cc1cc(O)cc(C)c1-2,IC50,'=',190,nM,443.59,5.33
CHEMBL2403351,CCCCC(CCCC)(c1ccc(O)c(CC)c1)c1ccc(O)c(CC)c1,IC50,'=',4500,nM,368.56,6.89
CHEMBL2403363,CCCC(CCC)(c1ccc(O)c(CC)c1)c1ccc(O)c(CC)c1,IC50,'=',2600,nM,340.51,6.11
CHEMBL4874242,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)N(CC(F)(F)F)c4ccccc4)C2O3)cc1,IC50,'=',114,nM,672.72,6.61
CHEMBL489,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',1,nM,387.52,5.7
CHEMBL3589351,O=C(CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1)NO,IC50,'=',1140,nM,622.7,4.74
CHEMBL3589367,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4cccc5ccccc45)C2O3)cc1,IC50,'=',89,nM,641.74,6.77
CHEMBL3931922,COC[C@@H]1CC2C(CC[C@@]3(C)C2CC[C@@H]3O)c2ccc(O)cc21,IC50,'=',80,nM,316.44,3.8
CHEMBL4228617,O=C(O)/C=C/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',0.55,nM,428.46,5.93
CHEMBL3578285,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(N4CCOCC4)ccc3[nH]2)C1=O,IC50,'=',5300,nM,514.56,4.72
CHEMBL198877,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,IC50,'=',5571,nM,242.27,2.82
CHEMBL5198828,Cc1cc(N2Nc3c(c(=O)oc4cc(O)ccc34)-c3ccc(O)cc32)ccc1OCCN1CCC=C(C(=O)O)C1,IC50,'=',45.43,nM,541.56,4.75
CHEMBL3589349,O=C(O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,IC50,'=',160,nM,607.68,5.32
CHEMBL5184399,Cc1cc(N2Nc3cc(O)ccc3-c3c2c2ccc(O)cc2oc3=O)ccc1OCCN1CCC=C(C(=O)O)C1,IC50,'=',98.25,nM,541.56,4.75
CHEMBL4526434,OC[C@H]1CC[C@H](c2ccc(O)cc2)CC1,IC50,'=',191,nM,206.28,2.66
CHEMBL4449687,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O,IC50,'=',10400,nM,619.62,7.05
CHEMBL4582563,CS(=O)(=O)c1ccc(C(CCCCO[N+](=O)[O-])=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,IC50,'=',200,nM,487.52,5.71
CHEMBL5196340,O=C(COCN1CCCCC1)CN1Nc2c(c(=O)oc3cc(O)ccc23)-c2ccc(O)cc21,IC50,'=',36.78,nM,451.48,3.05
CHEMBL4211975,COC(=O)c1ccc(OCc2oc(-c3cccc(OC)c3)nc2C)cc1,IC50,'=',5900,nM,353.37,4.02
CHEMBL4649834,Oc1ccc(P(=S)(c2ccccc2)c2ccccc2)cc1,IC50,'=',13000,nM,310.36,3.15
CHEMBL5209099,CNCCOc1ccc(N2Nc3c(c(=O)oc4cc(O)ccc34)-c3ccc(O)cc32)cc1,IC50,'=',28.82,nM,431.45,3.95
CHEMBL5178058,CNCCOc1ccc(N2Nc3cc(O)ccc3-c3c2c2ccc(O)cc2oc3=O)cc1,IC50,'=',77.53,nM,431.45,3.95
CHEMBL5195371,Nc1ccc(-c2c(C(=O)c3ccc(OCCNS(=O)(=O)O)cc3)c3ccc(O)cc3oc2=O)cc1,IC50,'=',79.54,nM,496.5,2.75
CHEMBL5207726,O=C(c1ccc(OCCN2C(=O)CCC2=O)cc1)c1c(-c2ccc(O)cc2)oc(=O)c2cc(O)ccc12,IC50,'=',5732,nM,499.48,3.63
CHEMBL4849015,O=S(=O)(C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1)N(CC(F)(F)F)c1ccccc1,IC50,'=',1450,nM,517.53,4.95
CHEMBL5176445,CN1C(=O)NC(c2ccc(OCCN(CCO)CCO)cc2)C2=C1c1ccccc1C2=O,IC50,'=',530,nM,437.5,1.66
CHEMBL5199803,Cc1cc(C(=O)CNc2c(-c3ccc(O)cc3)c(=O)oc3cc(O)ccc23)ccc1OCCN1CCC=C(C(=O)O)C1,IC50,'=',102.47,nM,570.6,4.57
CHEMBL5174813,O=C(c1ccc(OCCN2C=Cc3ccccc3C2)cc1)c1c(-c2ccc(O)cc2)oc(=O)c2cc(O)ccc12,IC50,'=',42.73,nM,531.56,5.97
CHEMBL4475463,O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',8.6,nM,554.49,7.8
CHEMBL5197035,CC(F)(F)c1cc(Cl)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)cc1,IC50,'=',2,nM,571.07,8.46
CHEMBL5185539,CC(F)(F)c1cc(Cl)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OC2CN(CCCF)C2)cc1,IC50,'=',2.3,nM,572.05,8.42
CHEMBL5220701,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)N(C)CCOc1ccc(C(=C2CCC(C)CC2)c2ccc(O)cc2)cc1,IC50,'=',115,nM,693.84,9.12
